No.,DatasetID,Source,Country,Site/Region,Latitude,Longitude,Crop type,yield_control,yield_treatm,yield_measure,Treatment,QualityOfDataPoint,Coordinate_format
6694,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,2881,4238,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6695,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,2881,4606,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6696,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,2881,4386,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6697,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3820,5222,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6698,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3820,4195,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6699,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3820,4093,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6700,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3820,4011,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6701,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3415,4504,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6702,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3415,4347,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6703,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3415,3391,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6704,D1120,Ngwira et al. (2012),Malawi,Ntcheu,-14.97,34.73,Maize,3415,4171,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6705,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1572,2956,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6706,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1129,2760,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6707,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1254,2195,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6708,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1129,2321,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6709,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,627,2321,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6710,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,627,2132,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6711,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1756,2885,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6712,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1756,2509,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6713,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,1192,2509,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6714,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,9157,9408,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6715,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,10412,10913,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6716,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,8091,7401,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6717,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,8718,9283,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6718,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,9847,11039,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6719,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5833,6460,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6720,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,8028,7464,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6721,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,7715,8593,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6722,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,7903,7025,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6723,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5143,4829,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6724,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5394,6272,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6725,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,6335,7087,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6726,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4955,5896,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6727,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5958,6586,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6728,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,6397,6836,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6729,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4453,4328,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6730,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5896,6147,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6731,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5080,6397,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6732,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4328,6586,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6733,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4704,7526,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6734,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,3951,6899,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6735,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4892,5958,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6736,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,5268,6335,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6737,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4829,7464,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6738,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4014,5206,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6739,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4516,6021,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6740,D1120,Norwood et al. (1996),USA,Kansas,37.995,-100.815,Maize,4579,5708,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6741,D1120,Nyakatawa et al. (2001),USA,Alabama,34.688,-86.885,Maize,5200,5900,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6742,D1120,Nyakatawa et al. (2001),USA,Alabama,34.688,-86.885,Maize,9500,9300,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6743,D1120,Nyakatawa et al. (2001),USA,Alabama,34.688,-86.885,Maize,11600,11200,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6744,D1120,Olson et al. (2013),USA,Illinois,37.436,-88.67,Maize,11260,8990,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6745,D1120,Olson et al. (2013),USA,Illinois,37.436,-88.67,Maize,6600,6570,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6746,D1120,Olson et al. (2013),USA,Illinois,37.436,-88.67,Maize,10980,11790,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6747,D1120,Olson et al. (2013),USA,Illinois,37.436,-88.67,Maize,10370,11600,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6748,D1120,Potter et al. (1996),USA,Texas,31.051,-97.35,Maize,6754,6552,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6749,D1120,Potter et al. (1996),USA,Texas,31.051,-97.35,Maize,8534,7358,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6750,D1120,Potter et al. (1996),USA,Texas,31.051,-97.35,Maize,7683,5376,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6751,D1120,Radford & Thornton (2011),Australia,Biloela,-24.37,150.52,Maize,3229,3143,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6752,D1120,Radford & Thornton (2011),Australia,Biloela,-24.37,150.52,Maize,265,1698,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6753,D1120,Sharma et al. (1988),Philippines,Los Banos,14.167,121.258,Maize,2100,600,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6754,D1120,TerAvest et al. (2015),Malawi,Dowa,-13.47,33.71,Maize,6500,6870,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6755,D1120,TerAvest et al. (2015),Malawi,Nkhotakota,-13.06,34.3,Maize,4780,5680,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6756,D1120,Thierfelder & Wall (2009),Zimbabwe,Mazowe,-17.571,30.986,Maize,3254,2663,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6757,D1120,Thierfelder & Wall (2009),Zimbabwe,Mazowe,-17.571,30.986,Maize,3254,2407,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6758,D1120,Thierfelder & Wall (2009),Zimbabwe,Mazowe,-17.571,30.986,Maize,4358,5273,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6759,D1120,Thierfelder & Wall (2009),Zimbabwe,Mazowe,-17.571,30.986,Maize,4358,3658,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6760,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,3620,4894,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6761,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,3620,5501,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6762,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,3620,5136,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6763,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,4877,5141,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6764,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,4877,5240,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6765,D1120,Thierfelder & Wall (2009),Zambia,Monze,-16.24,27.44,Maize,4877,6220,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6766,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,121,164,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6767,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,121,183,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6768,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1112,1681,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6769,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1112,1116,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6770,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1566,2482,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6771,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1566,1962,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6772,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1108,1331,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6773,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1108,1463,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6774,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1477,2680,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6775,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1477,2381,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6776,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1958,3389,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6777,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1958,3042,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6778,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1477,3389,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6779,D1120,Thierfelder & Wall (2012),Zimbabwe,Chikato,-19.85,30.88,Maize,1477,3042,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6780,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2519,2342,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6781,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2519,2540,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6782,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2573,2350,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6783,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2573,2545,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6784,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3239,2470,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6785,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3239,3260,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6786,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3245,2406,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6787,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3245,3273,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6788,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4375,5228,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6789,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4375,4308,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6790,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4364,5287,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6791,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4364,4336,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6792,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1231,1147,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6793,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1231,1455,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6794,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1455,1371,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6795,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1455,1566,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6796,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1231,1371,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6797,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1231,1566,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6798,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1790,2769,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6799,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1790,3608,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6800,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2238,2937,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6801,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2238,2965,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6802,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1790,2937,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6803,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1790,2965,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6804,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1399,1846,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6805,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1399,2294,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6806,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2098,2406,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6807,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2098,3105,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6808,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1399,2406,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6809,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,1399,3105,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6810,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4196,5790,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6811,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4196,5902,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6812,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,5734,7273,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6813,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,5734,8839,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6814,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4196,7273,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6815,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,4196,8839,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6816,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2490,3888,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6817,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2490,3860,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6818,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3189,4531,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6819,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,3189,4196,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6820,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2490,4531,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6821,D1120,Thierfelder & Wall (2012),Zimbabwe,Mazowe,-17.571,30.986,Maize,2490,4196,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6822,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,3536,4253,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6823,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,3536,3214,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6824,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5464,4673,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6825,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5464,3684,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6826,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5761,7121,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6827,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5761,6033,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6828,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,4896,5093,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6829,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,4896,4945,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6830,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5019,6058,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6831,D1120,Thierfelder & Wall (2012),Zimbabwe,Mashonaland,-17.42,31.44,Maize,5019,5514,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6832,D1120,Thierfelder et al. (2012),Zimbabwe,Shamva,-17,31.43,Maize,3354,2285,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6833,D1120,Thierfelder et al. (2012),Zimbabwe,Shamva,-17,31.43,Maize,3354,2710,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6834,D1120,Thierfelder et al. (2012),Zimbabwe,Shamva,-17,31.43,Maize,3418,1151,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6835,D1120,Thierfelder et al. (2012),Zimbabwe,Shamva,-17,31.43,Maize,3418,1757,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6836,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,1522,1478,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6837,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,778,924,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6838,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,778,1226,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6839,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,778,1197,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6840,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,3634,3810,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6841,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,3634,4132,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6842,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,3634,3649,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6843,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,1292,1083,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6844,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,1292,1344,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6845,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,1292,1400,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6846,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,4988,4723,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6847,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,4988,6402,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6848,D1120,Thierfelder et al. (2013),Mozambique,Sussundenga,-19.317,33.241,Maize,4988,6432,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6849,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3725,4853,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6850,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3725,784,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6851,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3725,6078,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6852,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3186,3456,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6853,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3186,2034,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6854,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3186,4289,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6855,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3235,3897,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6856,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3235,3627,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6857,D1120,Thierfelder et al. (2013),Zambia,Chipata,-13.7,32.61,Maize,3235,6005,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6858,D1120,Thierfelder et al. (2013),Zimbabwe,Hwedza,-18.37,31.35,Maize,666,941,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6859,D1120,Thierfelder et al. (2013),Zimbabwe,Hwedza,-18.37,31.35,Maize,666,567,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6860,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,1059,639,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6861,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,1952,913,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6862,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,1952,1201,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6863,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,3619,2868,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6864,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,4051,5758,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6865,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,4051,6269,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6866,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,897,3018,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6867,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,3096,2301,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
6868,D1120,Thierfelder et al. (2013),Malawi,Balaka,-14.99,34.97,Maize,3096,3108,,Straw addition,"Control: conventional tillage, Treatment: no tillage",
