Column1,ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference,longitude_new,latitude_new,country_new,falls_on_land,crop_type_grouped_small,crop_type_grouped_big
2323,D652,2880,255,3,,,NA,,87.57,45.16,,NA,3,3,Vegetables,Super absorbent polymer,61305.23,82939.88,448.9737635,667.7174296,kg/ha,,,NA,,NA,NA,,87.57,45.16,China,TRUE,Vegetables,Vegetables
2324,D652,2881,255,4,,,NA,,87.57,45.16,,NA,3,3,Vegetables,Super absorbent polymer,61305.23,83939.5,448.9737635,675.76499,kg/ha,,,NA,,NA,NA,,87.57,45.16,China,TRUE,Vegetables,Vegetables
2325,D652,2882,255,5,,,NA,,87.57,45.16,,NA,3,3,Vegetables,Super absorbent polymer,61305.23,80797.17,448.9737635,650.4672863,kg/ha,,,NA,,NA,NA,,87.57,45.16,China,TRUE,Vegetables,Vegetables
2326,D652,2883,256,1,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,18300,20500,1000,1100,kg/ha,,,227,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2327,D652,2884,256,2,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,19500,21600,700,1100,kg/ha,,,227,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2328,D652,2885,256,3,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,18300,20600,1000,900,kg/ha,,,227,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2329,D652,2886,256,4,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,19500,22600,700,1500,kg/ha,,,227,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2330,D652,2887,256,5,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,17700,19600,600,1200,kg/ha,,,181.3,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2331,D652,2888,256,6,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,18400,20200,600,100,kg/ha,,,181.3,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2332,D652,2889,256,7,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,17700,23500,600,1700,kg/ha,,,181.3,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2333,D652,2890,256,8,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,18400,23500,600,1800,kg/ha,,,181.3,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2334,D652,2891,256,9,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,23000,27300,2400,1700,kg/ha,,,200.4,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2335,D652,2892,256,10,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,25700,28700,2000,1300,kg/ha,,,200.4,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2336,D652,2893,256,11,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,23000,28000,2400,1600,kg/ha,,,200.4,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2337,D652,2894,256,12,,,NA,,111.6,41.17,,NA,3,3,Tubercrop,Super absorbent polymer,25700,29000,2000,3100,kg/ha,,,200.4,,NA,NA,,111.6,41.17,China,TRUE,Tubercrops,Vegetables
2338,D652,2895,257,1,,,NA,,107.39,40.77,,NA,3,3,Maize,Super absorbent polymer,14418.3,15102,105.5935752,121.5804583,kg/ha,,,NA,,NA,NA,,107.39,40.77,China,TRUE,Grains,Grains
2339,D652,2896,257,2,,,NA,,107.39,40.77,,NA,3,3,Maize,Super absorbent polymer,14418.3,15280.13,105.5935752,123.0145152,kg/ha,,,NA,,NA,NA,,107.39,40.77,China,TRUE,Grains,Grains
2340,D652,2897,257,3,,,NA,,107.39,40.77,,NA,3,3,Maize,Super absorbent polymer,14418.3,14657.75,105.5935752,118.0039705,kg/ha,,,NA,,NA,NA,,107.39,40.77,China,TRUE,Grains,Grains
2341,D652,2898,257,4,,,NA,,107.39,40.77,,NA,3,3,Maize,Super absorbent polymer,14418.3,14590.98,105.5935752,117.4664306,kg/ha,,,NA,,NA,NA,,107.39,40.77,China,TRUE,Grains,Grains
2342,D652,2899,100,1,,,NA,,111.77,40.27,,NA,3,3,Maize,Super absorbent polymer,9754,11185,71.43420046,90.04618104,kg/ha,,,364.6,,NA,NA,,111.77,40.27,China,TRUE,Grains,Grains
2343,D652,2900,100,2,,,NA,,111.77,40.27,,NA,3,3,Maize,Super absorbent polymer,9958,11696,72.9282108,94.16004769,kg/ha,,,364.6,,NA,NA,,111.77,40.27,China,TRUE,Grains,Grains
2344,D652,2901,100,3,,,NA,,111.77,40.27,,NA,3,3,Maize,Super absorbent polymer,9339,10121,68.39491471,81.48032171,kg/ha,,,388.8,,NA,NA,,111.77,40.27,China,TRUE,Grains,Grains
2345,D652,2902,100,4,,,NA,,111.77,40.27,,NA,3,3,Maize,Super absorbent polymer,9668,10715,70.80437257,86.26238979,kg/ha,,,388.8,,NA,NA,,111.77,40.27,China,TRUE,Grains,Grains
2346,D652,2903,258,1,,,NA,,117.358655,40.043204,,NA,3,3,Oilcrops,Super absorbent polymer,3870,4380,28.34225505,35.26171417,kg/ha,,,NA,,NA,NA,,117.358655,40.043204,China,TRUE,Oilcrops,Oilcrops
2347,D652,2904,132,1,,,NA,,109.25,36.5,,NA,3,3,Maize,Super absorbent polymer,10669.935,8437.395,27.718,33.247,kg/ha,,,506.5,,NA,NA,,109.25,36.5,China,TRUE,Grains,Grains
2348,D652,2905,132,2,,,NA,,109.25,36.5,,NA,3,3,Maize,Super absorbent polymer,10669.935,11517.09,27.718,38.798,kg/ha,,,506.5,,NA,NA,,109.25,36.5,China,TRUE,Grains,Grains
2349,D652,2906,259,1,,,NA,,109.443149,36.461234,,NA,3,3,Maize,Super absorbent polymer,10560,8415,77.33700603,67.74596455,kg/ha,,,506.5,,NA,NA,,109.443149,36.461234,China,TRUE,Grains,Grains
2350,D652,2907,259,2,,,NA,,109.443149,36.461234,,NA,3,3,Maize,Super absorbent polymer,10560,11436,77.33700603,92.06688658,kg/ha,,,506.5,,NA,NA,,109.443149,36.461234,China,TRUE,Grains,Grains
2351,D652,2908,253,1,,,NA,,114.276546,34.776175,,NA,3,3,Oilcrops,Super absorbent polymer,348.18,352.56,2.549924125,2.838326472,kg/ha,,,NA,,NA,NA,,114.276546,34.776175,China,TRUE,Oilcrops,Oilcrops
2352,D652,2909,260,1,,,NA,,119.856481,41.256023,,NA,3,3,Oilcrops,Super absorbent polymer,3603,4186.5,26.38685916,33.70391926,kg/ha,,,NA,,NA,NA,,119.856481,41.256023,China,TRUE,Oilcrops,Oilcrops
2353,D652,2910,260,2,,,NA,,119.856481,41.256023,,NA,3,3,Oilcrops,Super absorbent polymer,3603,4446,26.38685916,35.79305506,kg/ha,,,NA,,NA,NA,,119.856481,41.256023,China,TRUE,Oilcrops,Oilcrops
2354,D652,2911,261,1,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4015,27.5146905,32.32323799,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2355,D652,2912,261,2,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4118,27.5146905,33.15245181,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2356,D652,2913,261,3,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4201,27.5146905,33.82065324,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2357,D652,2914,262,1,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4015,27.5146905,32.32323799,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2358,D652,2915,262,2,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4118,27.5146905,33.15245181,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2359,D652,2916,262,3,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4201,27.5146905,33.82065324,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2360,D652,2917,262,4,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4004,27.5146905,32.23468117,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2361,D652,2918,262,5,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4085,27.5146905,32.88678136,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2362,D652,2919,262,6,,,NA,,114.017342,34.737796,,NA,3,3,Cotton,Super absorbent polymer,3757,4125,27.5146905,33.20880615,kg/ha,,,NA,,NA,NA,,114.017342,34.737796,China,TRUE,Fibercrops,Others
2363,D652,2920,263,1,,,NA,,86.03,44.3,,NA,3,3,Cotton,Super absorbent polymer,4708.2,4302.7,34.4808799,34.63940127,kg/ha,,,49.8,,NA,NA,,86.03,44.3,China,TRUE,Fibercrops,Others
2364,D652,2921,263,2,,,NA,,86.03,44.3,,NA,3,3,Cotton,Super absorbent polymer,5139.5,5717.1,37.63954001,46.02619773,kg/ha,,,49.8,,NA,NA,,86.03,44.3,China,TRUE,Fibercrops,Others
2365,D652,2922,263,3,,,NA,,86.03,44.3,,NA,3,3,Cotton,Super absorbent polymer,4680.6,4918.8,34.27874909,39.59938805,kg/ha,,,49.8,,NA,NA,,86.03,44.3,China,TRUE,Fibercrops,Others
2366,D652,2923,263,4,,,NA,,86.03,44.3,,NA,3,3,Cotton,Super absorbent polymer,4546.2,4992.7,33.29445993,40.19432884,kg/ha,,,49.8,,NA,NA,,86.03,44.3,China,TRUE,Fibercrops,Others
2367,D652,2924,263,5,,,NA,,86.03,44.3,,NA,3,3,Cotton,Super absorbent polymer,4605.6,4468,33.72948058,35.9701687,kg/ha,,,49.8,,NA,NA,,86.03,44.3,China,TRUE,Fibercrops,Others
2368,D652,2925,264,1,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,243.6,251.3,1.784024116,2.023120724,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2369,D652,2926,264,2,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,243.6,251.8,1.784024116,2.027146034,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2370,D652,2927,264,3,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,243.6,275.4,1.784024116,2.217140658,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2371,D652,2928,264,4,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,243.6,275.6,1.784024116,2.218750782,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2372,D652,2929,264,5,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,243.6,274.2,1.784024116,2.207479914,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2373,D652,2930,264,6,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,249.3,265.8,1.825768523,2.139854709,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2374,D652,2931,264,7,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,249.3,270.2,1.825768523,2.175277436,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2375,D652,2932,264,8,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,249.3,278.6,1.825768523,2.242902641,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2376,D652,2933,264,9,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,249.3,275.3,1.825768523,2.216335596,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2377,D652,2934,264,10,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,231.1,246.7,1.692479365,1.986087873,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2378,D652,2935,264,11,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,231.1,249.2,1.692479365,2.006214422,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2379,D652,2936,264,12,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,231.1,269.4,1.692479365,2.16883694,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2380,D652,2937,264,13,,,NA,,118.623646,37.265316,,NA,3,3,Cotton,Super absorbent polymer,231.1,253.4,1.692479365,2.040027025,kg/ha,,,469.6,,NA,NA,,118.623646,37.265316,China,TRUE,Fibercrops,Others
2381,D652,2938,265,1,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,4225.5,30.85790482,34.01789343,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2382,D652,2939,265,2,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,4270.5,30.85790482,34.38017131,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2383,D652,2940,265,3,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,4639.5,30.85790482,37.35084997,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2384,D652,2941,265,4,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,2805,30.85790482,22.58198818,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2385,D652,2942,265,5,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,2839.5,30.85790482,22.85973456,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2386,D652,2943,265,6,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,4213.5,3843,30.85790482,30.9385314,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2387,D652,2944,265,7,,,NA,,116.365112,29.563489,,NA,3,3,Cotton,Super absorbent polymer,2923.5,3127.5,21.41048647,25.17831303,kg/ha,,,NA,,NA,NA,,116.365112,29.563489,China,TRUE,Fibercrops,Others
2388,D652,2945,266,1,,,NA,,117.109025,38.785502,,NA,3,3,Cotton,Super absorbent polymer,3834,4087.5,28.07860617,32.90690791,kg/ha,,,389.7,,NA,NA,,117.109025,38.785502,China,TRUE,Fibercrops,Others
2389,D652,2946,267,1,,,NA,,81.013278,37.012023,,NA,3,3,Cotton,Super absorbent polymer,1937.1,2564.4,14.18650704,20.64500909,kg/ha,,,NA,,NA,NA,,81.013278,37.012023,China,TRUE,Fibercrops,Others
2390,D652,2947,267,2,,,NA,,81.013278,37.012023,,NA,3,3,Cotton,Super absorbent polymer,1937.1,2868.9,14.18650704,23.09642278,kg/ha,,,NA,,NA,NA,,81.013278,37.012023,China,TRUE,Fibercrops,Others
2391,D652,2948,267,3,,,NA,,81.013278,37.012023,,NA,3,3,Cotton,Super absorbent polymer,1937.1,2649.6,14.18650704,21.33092188,kg/ha,,,NA,,NA,NA,,81.013278,37.012023,China,TRUE,Fibercrops,Others
2392,D652,2949,267,4,,,NA,,81.013278,37.012023,,NA,3,3,Cotton,Super absorbent polymer,1937.1,2641.05,14.18650704,21.26208909,kg/ha,,,NA,,NA,NA,,81.013278,37.012023,China,TRUE,Fibercrops,Others
2393,D652,2950,268,1,,,NA,,81.38,40.63,,NA,3,3,Cotton,Super absorbent polymer,6696.27,6977.38,218.62,155.86,kg/ha,,,NA,,NA,NA,,81.38,40.63,China,TRUE,Fibercrops,Others
2394,D652,2951,268,2,,,NA,,81.38,40.63,,NA,3,3,Cotton,Super absorbent polymer,6696.27,6939.34,218.62,260.12,kg/ha,,,NA,,NA,NA,,81.38,40.63,China,TRUE,Fibercrops,Others
2395,D652,2952,268,3,,,NA,,81.38,40.63,,NA,3,3,Cotton,Super absorbent polymer,6696.27,6442.33,218.62,193.8,kg/ha,,,NA,,NA,NA,,81.38,40.63,China,TRUE,Fibercrops,Others
2396,D652,2953,269,1,,,NA,,111.448543,35.882062,,NA,4,4,Tubercrop,Super absorbent polymer,30270,31665,221.6847701,254.9228719,kg/ha,,,NA,,NA,NA,,111.448543,35.882062,China,TRUE,Tubercrops,Vegetables
2397,D652,2954,269,2,,,NA,,111.448543,35.882062,,NA,4,4,Tubercrop,Super absorbent polymer,30270,34260,221.6847701,275.81423,kg/ha,,,NA,,NA,NA,,111.448543,35.882062,China,TRUE,Tubercrops,Vegetables
2398,D652,2955,269,3,,,NA,,111.448543,35.882062,,NA,4,4,Tubercrop,Super absorbent polymer,30270,37470,221.6847701,301.6567191,kg/ha,,,NA,,NA,NA,,111.448543,35.882062,China,TRUE,Tubercrops,Vegetables
2399,D652,2956,269,4,,,NA,,111.448543,35.882062,,NA,4,4,Tubercrop,Super absorbent polymer,30270,39510,221.6847701,318.0799833,kg/ha,,,NA,,NA,NA,,111.448543,35.882062,China,TRUE,Tubercrops,Vegetables
2400,D652,2958,271,1,,,NA,,118.817154,24.989265,,NA,3,3,Tubercrop,Super absorbent polymer,25000,27888.9,183.0895029,224.522927,kg/ha,,,NA,,NA,NA,,118.817154,24.989265,China,TRUE,Tubercrops,Vegetables
2401,D652,2959,271,2,,,NA,,118.817154,24.989265,,NA,3,3,Tubercrop,Super absorbent polymer,25000,30000,183.0895029,241.5185902,kg/ha,,,NA,,NA,NA,,118.817154,24.989265,China,TRUE,Tubercrops,Vegetables
2402,D652,2960,271,3,,,NA,,118.817154,24.989265,,NA,3,3,Tubercrop,Super absorbent polymer,25000,28611.1,183.0895029,230.3370845,kg/ha,,,NA,,NA,NA,,118.817154,24.989265,China,TRUE,Tubercrops,Vegetables
2403,D652,2961,272,1,,,NA,,114.505299,36.75615,,NA,3,3,Tubercrop,Super absorbent polymer,21777.8,24055.6,159.4914631,193.6624866,kg/ha,,,NA,,NA,NA,,114.505299,36.75615,China,TRUE,Tubercrops,Vegetables
2404,D652,2962,272,2,,,NA,,114.505299,36.75615,,NA,3,3,Tubercrop,Super absorbent polymer,21777.8,25388.9,159.4914631,204.3963778,kg/ha,,,NA,,NA,NA,,114.505299,36.75615,China,TRUE,Tubercrops,Vegetables
2405,D652,2963,272,3,,,NA,,114.505299,36.75615,,NA,3,3,Tubercrop,Super absorbent polymer,21777.8,25611.1,159.4914631,206.1852255,kg/ha,,,NA,,NA,NA,,114.505299,36.75615,China,TRUE,Tubercrops,Vegetables
2406,D652,2964,273,1,,,NA,,113.031007,28.208306,,NA,2,2,Tubercrop,Super absorbent polymer,24675,28695,180.7093394,231.0125315,kg/ha,,,NA,,NA,NA,,113.031007,28.208306,China,TRUE,Tubercrops,Vegetables
2407,D652,2965,273,2,,,NA,,113.031007,28.208306,,NA,2,2,Tubercrop,Super absorbent polymer,24675,30975,180.7093394,249.3679444,kg/ha,,,NA,,NA,NA,,113.031007,28.208306,China,TRUE,Tubercrops,Vegetables
2408,D652,2966,273,3,,,NA,,113.031007,28.208306,,NA,2,2,Tubercrop,Super absorbent polymer,24675,30540,180.7093394,245.8659248,kg/ha,,,NA,,NA,NA,,113.031007,28.208306,China,TRUE,Tubercrops,Vegetables
2409,D652,2967,273,4,,,NA,,113.031007,28.208306,,NA,2,2,Tubercrop,Super absorbent polymer,24675,27630,180.7093394,222.4386216,kg/ha,,,NA,,NA,NA,,113.031007,28.208306,China,TRUE,Tubercrops,Vegetables
2410,D652,2968,274,1,,,NA,,113.091737,28.185267,,NA,3,3,Tubercrop,Super absorbent polymer,21453,28156.5,157.1127642,226.6772728,kg/ha,,,NA,,NA,NA,,113.091737,28.185267,China,TRUE,Tubercrops,Vegetables
2411,D652,2969,274,2,,,NA,,113.091737,28.185267,,NA,3,3,Tubercrop,Super absorbent polymer,21453,34330.5,157.1127642,276.3817987,kg/ha,,,NA,,NA,NA,,113.091737,28.185267,China,TRUE,Tubercrops,Vegetables
2412,D652,2970,275,1,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,5724,7258.17,41.92017259,58.43276619,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2413,D652,2971,275,2,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,5724,7127.79,41.92017259,57.3831264,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2414,D652,2972,275,3,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,5724,6345.9,41.92017259,51.08842738,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2415,D652,2974,277,1,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3236.09,21.78948174,26.05252982,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2416,D652,2975,277,2,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3471.08,21.78948174,27.94434493,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2417,D652,2976,277,3,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3584.77,21.78948174,28.85961988,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2418,D652,2977,277,4,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3452.04,21.78948174,27.79106113,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2419,D652,2978,277,5,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3644.93,21.78948174,29.34394516,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2420,D652,2979,277,6,,,NA,,107.048719,40.428047,,NA,3,3,Oilcrops,Super absorbent polymer,2975.25,3762.61,NA,30.29134209,kg/ha,,,NA,,NA,NA,,107.048719,40.428047,China,TRUE,Oilcrops,Oilcrops
2421,D652,2980,278,1,,,NA,,116.1666667,32.312778,,NA,3,3,Wheat,Super absorbent polymer,5742.9,6293.2,185.9,478.5,kg/ha,,,NA,,NA,NA,,116.1666667,32.312778,China,TRUE,Grains,Grains
2422,D652,2981,278,2,,,NA,,116.1666667,32.312778,,NA,3,3,Wheat,Super absorbent polymer,7487.1,8382.4,245.6,303.1,kg/ha,,,NA,,NA,NA,,116.1666667,32.312778,China,TRUE,Grains,Grains
2423,D652,2982,278,3,,,NA,,116.1666667,32.312778,,NA,3,3,Wheat,Super absorbent polymer,7851.9,8803,133.2,104.2,kg/ha,,,NA,,NA,NA,,116.1666667,32.312778,China,TRUE,Grains,Grains
2424,D652,2983,279,1,,,NA,,104.168611,26.8847222,,NA,3,3,Vegetables,Super absorbent polymer,7514.68,8081.83,219.76,176.05,kg/ha,,,NA,,NA,NA,,104.168611,26.8847222,China,TRUE,Vegetables,Vegetables
2425,D652,2984,279,2,,,NA,,104.168611,26.8847222,,NA,3,3,Vegetables,Super absorbent polymer,8033.05,8644.2,219.94,176.05,kg/ha,,,NA,,NA,NA,,104.168611,26.8847222,China,TRUE,Vegetables,Vegetables
2426,D652,2985,280,1,,,NA,,111.65,40.1,,NA,3,3,Oat,Super absorbent polymer,2873.1,3208.4,171.07,17.44,kg/ha,,,NA,,NA,NA,,111.65,40.1,China,TRUE,Grains,Grains
2427,D652,2986,281,1,,,NA,,111.65,40.1,,NA,3,3,Oat,Super absorbent polymer,2873.4,3209.2,86.202,96.276,kg/ha,,,NA,,NA,NA,,111.65,40.1,China,TRUE,Grains,Grains
2428,D652,2987,281,2,,,NA,,111.65,40.1,,NA,3,3,Oat,Super absorbent polymer,2671.5,2960.4,80.145,88.812,kg/ha,,,NA,,NA,NA,,111.65,40.1,China,TRUE,Grains,Grains
2429,D652,2988,282,1,,,NA,,103.833333,37.633333,,NA,3,3,Maize,Super absorbent polymer,4407.58,4545.63,132.2274,136.3689,kg/ha,,,NA,,NA,NA,,103.833333,37.633333,China,TRUE,Grains,Grains
2430,D652,2989,282,2,,,NA,,103.833333,37.633333,,NA,3,3,Maize,Super absorbent polymer,4407.58,4758.52,132.2274,142.7556,kg/ha,,,NA,,NA,NA,,103.833333,37.633333,China,TRUE,Grains,Grains
2431,D652,2990,282,3,,,NA,,103.833333,37.633333,,NA,3,3,Maize,Super absorbent polymer,4407.58,4654.24,132.2274,139.6272,kg/ha,,,NA,,NA,NA,,103.833333,37.633333,China,TRUE,Grains,Grains
2432,D652,2991,283,1,,,NA,,100.1,38.533333,,NA,3,3,Maize,Super absorbent polymer,7315.33,8402.61,219.4599,252.0783,kg/ha,,,118.2,,NA,NA,,100.1,38.533333,China,TRUE,Grains,Grains
2433,D652,2992,283,2,,,NA,,100.1,38.533333,,NA,3,3,Maize,Super absorbent polymer,6350.36,8060.08,190.5108,241.8024,kg/ha,,,118.2,,NA,NA,,100.1,38.533333,China,TRUE,Grains,Grains
2434,D652,2993,283,3,,,NA,,100.1,38.533333,,NA,3,3,Maize,Super absorbent polymer,7438.94,8245.25,223.1682,247.3575,kg/ha,,,207.5,,NA,NA,,100.1,38.533333,China,TRUE,Grains,Grains
2435,D652,2994,283,4,,,NA,,100.1,38.533333,,NA,3,3,Maize,Super absorbent polymer,6126.47,7722.7,183.7941,231.681,kg/ha,,,207.5,,NA,NA,,100.1,38.533333,China,TRUE,Grains,Grains
2436,D652,2995,284,1,,,NA,,120.0525,35.87923,,NA,3,3,Wheat,Super absorbent polymer,7428,7979.25,222.84,239.3775,kg/ha,,,NA,,NA,NA,,120.0525,35.87923,China,TRUE,Grains,Grains
2437,D652,2996,284,2,,,NA,,120.0525,35.87923,,NA,3,3,Wheat,Super absorbent polymer,7428,8226.3,222.84,246.789,kg/ha,,,NA,,NA,NA,,120.0525,35.87923,China,TRUE,Grains,Grains
2438,D652,2997,284,3,,,NA,,120.0525,35.87923,,NA,3,3,Wheat,Super absorbent polymer,7428,8307,222.84,249.21,kg/ha,,,NA,,NA,NA,,120.0525,35.87923,China,TRUE,Grains,Grains
2439,D652,2998,284,4,,,NA,,120.0525,35.87923,,NA,3,3,Wheat,Super absorbent polymer,7428,8388,222.84,251.64,kg/ha,,,NA,,NA,NA,,120.0525,35.87923,China,TRUE,Grains,Grains
